filename,rdf_mean_00,rdf_std_00,rdf_mean_01,rdf_std_01,rdf_mean_02,rdf_std_02,rdf_mean_03,rdf_std_03,rdf_mean_04,rdf_std_04,rdf_mean_05,rdf_std_05,rdf_mean_06,rdf_std_06,rdf_mean_07,rdf_std_07,rdf_mean_08,rdf_std_08,rdf_mean_09,rdf_std_09,rdf_mean_10,rdf_std_10,rdf_mean_11,rdf_std_11,rdf_mean_12,rdf_std_12,rdf_mean_13,rdf_std_13,rdf_mean_14,rdf_std_14,rdf_mean_15,rdf_std_15,adf_mean_00,adf_std_00,adf_mean_01,adf_std_01,adf_mean_02,adf_std_02,adf_mean_03,adf_std_03,adf_mean_04,adf_std_04,adf_mean_05,adf_std_05,adf_mean_06,adf_std_06,adf_mean_07,adf_std_07,adf_mean_08,adf_std_08,adf_mean_09,adf_std_09,adf_mean_10,adf_std_10,adf_mean_11,adf_std_11,adf_mean_12,adf_std_12,adf_mean_13,adf_std_13,adf_mean_14,adf_std_14,adf_mean_15,adf_std_15,joint_mean_0000,joint_std_0000,joint_mean_0001,joint_std_0001,joint_mean_0002,joint_std_0002,joint_mean_0003,joint_std_0003,joint_mean_0004,joint_std_0004,joint_mean_0005,joint_std_0005,joint_mean_0006,joint_std_0006,joint_mean_0007,joint_std_0007,joint_mean_0008,joint_std_0008,joint_mean_0009,joint_std_0009,joint_mean_0010,joint_std_0010,joint_mean_0011,joint_std_0011,joint_mean_0012,joint_std_0012,joint_mean_0013,joint_std_0013,joint_mean_0014,joint_std_0014,joint_mean_0015,joint_std_0015,joint_mean_0016,joint_std_0016,joint_mean_0017,joint_std_0017,joint_mean_0018,joint_std_0018,joint_mean_0019,joint_std_0019,joint_mean_0020,joint_std_0020,joint_mean_0021,joint_std_0021,joint_mean_0022,joint_std_0022,joint_mean_0023,joint_std_0023,joint_mean_0024,joint_std_0024,joint_mean_0025,joint_std_0025,joint_mean_0026,joint_std_0026,joint_mean_0027,joint_std_0027,joint_mean_0028,joint_std_0028,joint_mean_0029,joint_std_0029,joint_mean_0030,joint_std_0030,joint_mean_0031,joint_std_0031,joint_mean_0032,joint_std_0032,joint_mean_0033,joint_std_0033,joint_mean_0034,joint_std_0034,joint_mean_0035,joint_std_0035,joint_mean_0036,joint_std_0036,joint_mean_0037,joint_std_0037,joint_mean_0038,joint_std_0038,joint_mean_0039,joint_std_0039,joint_mean_0040,joint_std_0040,joint_mean_0041,joint_std_0041,joint_mean_0042,joint_std_0042,joint_mean_0043,joint_std_0043,joint_mean_0044,joint_std_0044,joint_mean_0045,joint_std_0045,joint_mean_0046,joint_std_0046,joint_mean_0047,joint_std_0047,joint_mean_0048,joint_std_0048,joint_mean_0049,joint_std_0049,joint_mean_0050,joint_std_0050,joint_mean_0051,joint_std_0051,joint_mean_0052,joint_std_0052,joint_mean_0053,joint_std_0053,joint_mean_0054,joint_std_0054,joint_mean_0055,joint_std_0055,joint_mean_0056,joint_std_0056,joint_mean_0057,joint_std_0057,joint_mean_0058,joint_std_0058,joint_mean_0059,joint_std_0059,joint_mean_0060,joint_std_0060,joint_mean_0061,joint_std_0061,joint_mean_0062,joint_std_0062,joint_mean_0063,joint_std_0063,joint_mean_0064,joint_std_0064,joint_mean_0065,joint_std_0065,joint_mean_0066,joint_std_0066,joint_mean_0067,joint_std_0067,joint_mean_0068,joint_std_0068,joint_mean_0069,joint_std_0069,joint_mean_0070,joint_std_0070,joint_mean_0071,joint_std_0071,joint_mean_0072,joint_std_0072,joint_mean_0073,joint_std_0073,joint_mean_0074,joint_std_0074,joint_mean_0075,joint_std_0075,joint_mean_0076,joint_std_0076,joint_mean_0077,joint_std_0077,joint_mean_0078,joint_std_0078,joint_mean_0079,joint_std_0079,joint_mean_0080,joint_std_0080,joint_mean_0081,joint_std_0081,joint_mean_0082,joint_std_0082,joint_mean_0083,joint_std_0083,joint_mean_0084,joint_std_0084,joint_mean_0085,joint_std_0085,joint_mean_0086,joint_std_0086,joint_mean_0087,joint_std_0087,joint_mean_0088,joint_std_0088,joint_mean_0089,joint_std_0089,joint_mean_0090,joint_std_0090,joint_mean_0091,joint_std_0091,joint_mean_0092,joint_std_0092,joint_mean_0093,joint_std_0093,joint_mean_0094,joint_std_0094,joint_mean_0095,joint_std_0095,joint_mean_0096,joint_std_0096,joint_mean_0097,joint_std_0097,joint_mean_0098,joint_std_0098,joint_mean_0099,joint_std_0099,joint_mean_0100,joint_std_0100,joint_mean_0101,joint_std_0101,joint_mean_0102,joint_std_0102,joint_mean_0103,joint_std_0103,joint_mean_0104,joint_std_0104,joint_mean_0105,joint_std_0105,joint_mean_0106,joint_std_0106,joint_mean_0107,joint_std_0107,joint_mean_0108,joint_std_0108,joint_mean_0109,joint_std_0109,joint_mean_0110,joint_std_0110,joint_mean_0111,joint_std_0111,joint_mean_0112,joint_std_0112,joint_mean_0113,joint_std_0113,joint_mean_0114,joint_std_0114,joint_mean_0115,joint_std_0115,joint_mean_0116,joint_std_0116,joint_mean_0117,joint_std_0117,joint_mean_0118,joint_std_0118,joint_mean_0119,joint_std_0119,joint_mean_0120,joint_std_0120,joint_mean_0121,joint_std_0121,joint_mean_0122,joint_std_0122,joint_mean_0123,joint_std_0123,joint_mean_0124,joint_std_0124,joint_mean_0125,joint_std_0125,joint_mean_0126,joint_std_0126,joint_mean_0127,joint_std_0127,joint_mean_0128,joint_std_0128,joint_mean_0129,joint_std_0129,joint_mean_0130,joint_std_0130,joint_mean_0131,joint_std_0131,joint_mean_0132,joint_std_0132,joint_mean_0133,joint_std_0133,joint_mean_0134,joint_std_0134,joint_mean_0135,joint_std_0135,joint_mean_0136,joint_std_0136,joint_mean_0137,joint_std_0137,joint_mean_0138,joint_std_0138,joint_mean_0139,joint_std_0139,joint_mean_0140,joint_std_0140,joint_mean_0141,joint_std_0141,joint_mean_0142,joint_std_0142,joint_mean_0143,joint_std_0143,joint_mean_0144,joint_std_0144,joint_mean_0145,joint_std_0145,joint_mean_0146,joint_std_0146,joint_mean_0147,joint_std_0147,joint_mean_0148,joint_std_0148,joint_mean_0149,joint_std_0149,joint_mean_0150,joint_std_0150,joint_mean_0151,joint_std_0151,joint_mean_0152,joint_std_0152,joint_mean_0153,joint_std_0153,joint_mean_0154,joint_std_0154,joint_mean_0155,joint_std_0155,joint_mean_0156,joint_std_0156,joint_mean_0157,joint_std_0157,joint_mean_0158,joint_std_0158,joint_mean_0159,joint_std_0159,joint_mean_0160,joint_std_0160,joint_mean_0161,joint_std_0161,joint_mean_0162,joint_std_0162,joint_mean_0163,joint_std_0163,joint_mean_0164,joint_std_0164,joint_mean_0165,joint_std_0165,joint_mean_0166,joint_std_0166,joint_mean_0167,joint_std_0167,joint_mean_0168,joint_std_0168,joint_mean_0169,joint_std_0169,joint_mean_0170,joint_std_0170,joint_mean_0171,joint_std_0171,joint_mean_0172,joint_std_0172,joint_mean_0173,joint_std_0173,joint_mean_0174,joint_std_0174,joint_mean_0175,joint_std_0175,joint_mean_0176,joint_std_0176,joint_mean_0177,joint_std_0177,joint_mean_0178,joint_std_0178,joint_mean_0179,joint_std_0179,joint_mean_0180,joint_std_0180,joint_mean_0181,joint_std_0181,joint_mean_0182,joint_std_0182,joint_mean_0183,joint_std_0183,joint_mean_0184,joint_std_0184,joint_mean_0185,joint_std_0185,joint_mean_0186,joint_std_0186,joint_mean_0187,joint_std_0187,joint_mean_0188,joint_std_0188,joint_mean_0189,joint_std_0189,joint_mean_0190,joint_std_0190,joint_mean_0191,joint_std_0191,joint_mean_0192,joint_std_0192,joint_mean_0193,joint_std_0193,joint_mean_0194,joint_std_0194,joint_mean_0195,joint_std_0195,joint_mean_0196,joint_std_0196,joint_mean_0197,joint_std_0197,joint_mean_0198,joint_std_0198,joint_mean_0199,joint_std_0199,joint_mean_0200,joint_std_0200,joint_mean_0201,joint_std_0201,joint_mean_0202,joint_std_0202,joint_mean_0203,joint_std_0203,joint_mean_0204,joint_std_0204,joint_mean_0205,joint_std_0205,joint_mean_0206,joint_std_0206,joint_mean_0207,joint_std_0207,joint_mean_0208,joint_std_0208,joint_mean_0209,joint_std_0209,joint_mean_0210,joint_std_0210,joint_mean_0211,joint_std_0211,joint_mean_0212,joint_std_0212,joint_mean_0213,joint_std_0213,joint_mean_0214,joint_std_0214,joint_mean_0215,joint_std_0215,joint_mean_0216,joint_std_0216,joint_mean_0217,joint_std_0217,joint_mean_0218,joint_std_0218,joint_mean_0219,joint_std_0219,joint_mean_0220,joint_std_0220,joint_mean_0221,joint_std_0221,joint_mean_0222,joint_std_0222,joint_mean_0223,joint_std_0223,joint_mean_0224,joint_std_0224,joint_mean_0225,joint_std_0225,joint_mean_0226,joint_std_0226,joint_mean_0227,joint_std_0227,joint_mean_0228,joint_std_0228,joint_mean_0229,joint_std_0229,joint_mean_0230,joint_std_0230,joint_mean_0231,joint_std_0231,joint_mean_0232,joint_std_0232,joint_mean_0233,joint_std_0233,joint_mean_0234,joint_std_0234,joint_mean_0235,joint_std_0235,joint_mean_0236,joint_std_0236,joint_mean_0237,joint_std_0237,joint_mean_0238,joint_std_0238,joint_mean_0239,joint_std_0239,joint_mean_0240,joint_std_0240,joint_mean_0241,joint_std_0241,joint_mean_0242,joint_std_0242,joint_mean_0243,joint_std_0243,joint_mean_0244,joint_std_0244,joint_mean_0245,joint_std_0245,joint_mean_0246,joint_std_0246,joint_mean_0247,joint_std_0247,joint_mean_0248,joint_std_0248,joint_mean_0249,joint_std_0249,joint_mean_0250,joint_std_0250,joint_mean_0251,joint_std_0251,joint_mean_0252,joint_std_0252,joint_mean_0253,joint_std_0253,joint_mean_0254,joint_std_0254,joint_mean_0255,joint_std_0255,n_atoms,z_mean,z_std,z_min,z_max
1.cif,8.99521650833442e-05,0.0005321092468395594,0.03341032900579319,0.04151342741064593,0.3575060013775456,0.0683836103874056,0.011187194021311414,0.027878392344608285,0.0012731457907991022,0.008624774532130784,0.011890635568920175,0.02247490403049595,0.2555313146000452,0.08554089213651889,0.13385107605706956,0.0627731379384321,0.10106131581527722,0.04094991224716872,0.021648380568043333,0.027571518521155875,0.004066912512387953,0.011061967034582317,0.015766304892877683,0.016903866068495903,0.04179203319085615,0.012929714166494691,0.0067000617810675095,0.005771502561285108,0.004057713618398982,0.001565712402270352,0.00016762903452368448,0.0001007270634997133,0.0043944653407018384,0.004446313844097436,0.01972434417750428,0.005737760379321964,0.08071927798496385,0.008539769465846067,0.08270869636172899,0.009735637835298343,0.041188587336417566,0.0079576669828065,0.08833117001336206,0.013962669001686114,0.04894201291342578,0.015116803689713862,0.07539558530079447,0.009921340911958879,0.08122526408055722,0.01009129028793412,0.062265255925205855,0.01582740328038984,0.1080324833168441,0.023818333504905347,0.06308978888160104,0.017468196547998756,0.08049747494356299,0.00986565368244163,0.0759779156591466,0.007804779359857259,0.04526098300256252,0.017969001160582417,0.04224669476162086,0.009979551495616499,3.416141521311443e-06,2.5971483102804593e-05,3.769614493405925e-06,2.414377748871048e-05,3.4736581734687964e-06,1.984943754104818e-05,1.9575702738608957e-06,1.242693393639866e-05,2.8526320040917833e-06,1.917980385834739e-05,4.1979751293866555e-06,2.5181578487672846e-05,4.56136243797742e-06,2.8359398384822158e-05,5.334336203631215e-06,3.274431879349123e-05,5.930864951530904e-06,3.471865559773687e-05,5.034043285268633e-06,3.39493110887178e-05,4.637151711829839e-06,3.328883504801996e-05,5.829252413932634e-06,3.380092423178063e-05,8.319669720777934e-06,5.3399591143997124e-05,8.703457133213022e-06,5.2889219529639125e-05,7.381029245773764e-06,4.9841000496865006e-05,6.689092245138242e-06,4.780688439254214e-05,0.00028373378839542196,0.0014617869843111893,0.0007200945022332531,0.001655041047337263,0.0023514538088133716,0.00249809546223029,0.0021782479898444923,0.0026093147538689657,0.0009036099151499105,0.0014457251557434439,0.001964654195114703,0.002366883052134719,0.0012860798020301266,0.002239151319674813,0.0021039637656058187,0.002453365093592552,0.0025538613799181605,0.003238033499108732,0.0025039432597396033,0.002703647258003691,0.004279027560738315,0.0035579547877560617,0.002640631851497326,0.004326725882323062,0.0026546858198731875,0.0035748927743832985,0.0024565615616956226,0.004066446627879609,0.0014324069206233024,0.003369049924681224,0.0012383259651916648,0.003180242771295388,0.0007733858441761387,0.0015989062216820518,0.005371152052442323,0.002219060620925042,0.028003473912337016,0.00625535123977807,0.02641715719697249,0.004994544655693983,0.009320477050430395,0.003868074231242632,0.02212883007827563,0.006495051454506635,0.011865132470517119,0.005380039016970598,0.02392909960282108,0.0066705480577964145,0.028229346491094175,0.007226699763847622,0.028198094945963904,0.01006239968427067,0.0560559500681807,0.020570192906434637,0.027691214862297572,0.010092438029299322,0.02804908568683595,0.007535381519165784,0.02366534068666846,0.00613989976089284,0.01062514195029202,0.005586071403682833,0.01111886654045374,0.0037135893148613998,3.6378908394811496e-05,0.00010950688599684142,0.0002741840989782152,0.0008017902626192906,0.0005960686872815872,0.001270869994761714,0.0007806547076754988,0.001961117465352398,0.00026493346279511144,0.0006305370680988981,0.0005409069622074089,0.0012463751536172614,0.0008401597017678122,0.002660726253305713,0.0005591174378225187,0.0011999089482154245,0.0009584456792863041,0.0025512850640238135,0.0010425575575131372,0.002850911604680916,0.0011595095750471989,0.002308468384843444,0.0009294013626742737,0.002181734645829959,0.0010806923199755659,0.003043998921044312,0.0008330760719481315,0.002306191371781406,0.00037796001331313363,0.0010256435067984026,0.0004341332305140484,0.0013350307351998989,1.0327234478832619e-05,8.520797043989519e-05,2.5435174338446575e-05,0.00018910965508237457,3.1053696537299364e-05,0.00024389949551078703,9.056267072656412e-05,0.0006037275648210852,0.0001076193148176996,0.0010501921506090384,8.643721858911224e-05,0.0006419358835714432,0.00011116628720056015,0.0007851242474669272,4.464306790636786e-05,0.00032908965307122104,0.00011208464023043255,0.0009331545361648873,8.079315401508885e-05,0.0005744011293156749,8.598183317506207e-05,0.000659513208676697,9.690365233147153e-05,0.0006428730914186227,9.832512645525134e-05,0.0007093106969533418,0.00010637549738167674,0.0007852544876909852,9.081629165587017e-05,0.0007436414040361026,6.393914576366919e-05,0.000444035618304401,5.733031598669097e-05,0.00015551116532040344,0.00013650865129523454,0.00028369641837428856,0.0005590949228437437,0.0009506335251880618,0.001644761179872903,0.0032038810560712566,0.0007864146205400035,0.0022560558498425608,0.0008846204198767067,0.0016649239969330158,0.0009183486149070134,0.0019359092031745143,0.0007781650004167713,0.0013427048939469494,0.000881650379505234,0.0019843929595321705,0.0006679921316091592,0.0016502828104028539,0.0007475244057354267,0.0013460811615170424,0.0007412983059401467,0.0016430282120870957,0.0008857694880540253,0.0018354146244100409,0.0009163552922713525,0.0016925779705483852,0.0008897771506711388,0.0021446884920897,0.0004676717477325563,0.0009892566807994303,0.0007254788343686778,0.00028794026698497404,0.0031937389472796052,0.0011738033300603382,0.02118326644757209,0.007478994109779007,0.02732936135832694,0.008935925327384027,0.01026601641138091,0.0033207513206191808,0.024414961733714925,0.009242092467670444,0.013182709364560391,0.007256589334045744,0.021465213122226247,0.008177840631377113,0.022420888864101433,0.009411400544997625,0.011819763305165244,0.004702174194467796,0.022475404243561637,0.010297028706871342,0.012626032898017269,0.006017687271708172,0.022310065332491393,0.008333820862205323,0.022305962321328147,0.008468972888399366,0.0119488097458283,0.006688147918774712,0.011796627416432337,0.005135963054523274,0.0005960167543091362,0.002213914414101588,0.002187078779374319,0.002136812218300935,0.012844271968375193,0.006700045721639791,0.010573537326583825,0.0050306666789354726,0.005813110678389572,0.003575146459532262,0.01396763637418803,0.006045581748123551,0.00722131759533913,0.0048200118576451935,0.011505723138938941,0.006240301404194313,0.01162535360529741,0.005684044417014649,0.007216372079024739,0.005770216605823254,0.011324967114913154,0.006301536215847737,0.007242683075514747,0.005701783179652849,0.010905026172896227,0.0054129289267033425,0.011164275316362701,0.005062856822077484,0.006871841753012517,0.005398379258100906,0.0060570066124569985,0.002847957865465743,0.00011034602697553951,0.00011460179391670658,0.0008917324289074827,0.0014162616415805403,0.00727839396921865,0.0029600799204697846,0.00795095857384139,0.003773937301986958,0.006076458349343463,0.0025133696634407738,0.01713830403671198,0.008066393377097667,0.00693733268751249,0.0030732550865957735,0.00812778988765687,0.003804798660995217,0.0072058022089747245,0.0035426912910074358,0.0034619378935105277,0.0027398226983981738,0.006823192914711932,0.003570511974156178,0.0038259217606111374,0.003119249809116698,0.006979611409377998,0.0033030031339207314,0.00796008468987107,0.00364757876648612,0.006302029688243108,0.003128411560407858,0.007680334605313225,0.004655369564007823,2.886562171125722e-05,9.871196811028608e-05,0.0003985240002290337,0.0008942325322747218,0.001639816549284387,0.0020862194717700395,0.0012852187664429728,0.001564296151336078,0.0019684902375064323,0.002747313228337119,0.003049736607872685,0.0035017152047387328,0.0012665086168419598,0.001890542314519143,0.0020408841311346957,0.002736351857594714,0.0014073609006471776,0.001956933930087638,0.00107345720162732,0.0019803190296670686,0.001514994255506787,0.0021311172128032556,0.0012270317171909938,0.002315334297492306,0.001477322957611615,0.001977734705344828,0.0016342946998514783,0.0021949312724832,0.0015886595809630462,0.002415052202759356,0.0011824698674875297,0.0013430784332037163,3.272806958760147e-05,0.00018696436608676997,0.00014606923796164892,0.0004405199750841629,0.0002792215967109375,0.0008471409050846206,0.0001890599768004749,0.0005720523633836959,0.00043912485632915054,0.0012818493352419061,0.00035476226947552913,0.0010545496797940276,0.00028885789300996004,0.0009242447763476513,0.0003914874664462517,0.0012862523664966016,0.0002600885545867501,0.0008694853559963403,0.000292486777683135,0.0008782395563824859,0.0002887676906903543,0.0008997423173193227,0.00033678654937546764,0.001024732939760538,0.0002955236336746483,0.0008275311273362504,0.0002935593104933966,0.0008014171332088539,0.00033470354024606864,0.0009631453464681271,0.0001571810709470316,0.0005527739713212076,0.0002845873863121493,0.00032387600467377603,0.0013759490280688702,0.0014265789269599374,0.001402312573788341,0.0016403524121353698,0.0009450335262679869,0.00118183465242799,0.0012853032660556506,0.0015708007603340943,0.0007604010347297683,0.0012605745689131741,0.0010544090258086081,0.0011866799631442737,0.0010655854538193712,0.0012585086425225525,0.0012164385031272927,0.0012431699691428173,0.001390445195599039,0.001613127678965121,0.001024629266331321,0.0013036411698602922,0.0014000137256505567,0.0014506670935170891,0.0013092545069323881,0.0015449613009750262,0.001036785261945228,0.001256400498775818,0.0010614345517458265,0.001122506137379655,0.00047338572694459826,0.0007577155330060196,0.0009596114301681977,0.0003805488901890787,0.00422026164374642,0.0014986921648004053,0.0034518083065363703,0.00117934147652896,0.002466948184207367,0.0008474779304293746,0.0030664499350189075,0.001075952999506796,0.0015971398154796923,0.0005343791202329862,0.0030389886122196225,0.0010813931976328323,0.002385153845353014,0.0007700636629985236,0.0035290068580872236,0.001225652296025875,0.004228229137100015,0.001675547590305158,0.002639616030717259,0.0008216481229946857,0.004141655985882667,0.0017124584497207518,0.003523799878110962,0.0012573254603717176,0.0024586092432597618,0.0007077843321922347,0.002851909530614582,0.0011287519663428747,0.0009696359794825274,0.00034961628674941026,0.0002536484292565543,0.0002647374745022155,0.0005247721574832411,0.0004898674397906433,0.0004575707181468094,0.0004059034876225405,0.0004961610373648245,0.0004794843372150701,0.00039216047282268987,0.0003433360440087732,0.00042030012950512356,0.00040847184207102336,0.000511582418906205,0.0004892848026795046,0.00040171125377899496,0.0003714867962896573,0.0005625372363586398,0.0005452304704396501,0.0005675070369544543,0.0004794139148604064,0.0005405187794787637,0.0005283144443860658,0.0005812670965315765,0.0005472705925840931,0.0005096462477502805,0.00043193894546990195,0.00045568051527644784,0.0004340412407320838,0.0004252017347660649,0.0003859286466171642,0.00021981551889462526,0.00022717976640545962,0.00024181637873208771,0.00011107286352572336,0.00014356026178760815,6.91555415596939e-05,0.00030372554801897365,0.0001257953764052587,0.000336339929322114,0.00013195318320526688,0.00016625976462680212,7.700354747339894e-05,0.0004813673324740154,0.0002208347779407676,0.0002236801964319674,9.544604294305057e-05,0.00028436954582539766,0.0001296884332516862,0.00032472567444192537,0.00012967867460223845,0.00021596128005631427,9.611984900347286e-05,0.00044507924820421654,0.00022192072254463354,0.0002188318814587563,0.00010790351315782525,0.00029956958284811224,0.00012901152098371293,0.00030249322468080785,0.0001300348909718759,0.0001965255808961277,0.00010263987389623514,0.0002149378592827809,0.00011705813240454462,9.842579086295683e-06,6.7663006199833635e-06,5.7739498882261515e-06,4.146492137500243e-06,1.3405730010301733e-05,8.302069673019974e-06,1.2574152035943692e-05,7.613734809918544e-06,8.274436627763788e-06,5.545831097146288e-06,2.0372081408490267e-05,1.3411659695788847e-05,7.598465181014637e-06,4.954706941580411e-06,1.3050998778640614e-05,8.652782385613037e-06,1.2960896775651103e-05,8.376438327417207e-06,8.651159553845046e-06,6.327005744472999e-06,1.8833439207968894e-05,1.3273424335198806e-05,9.055503506601886e-06,6.471415049901276e-06,1.232846011401398e-05,7.958292757126512e-06,1.2372817549797972e-05,7.791381559174302e-06,7.744609404951256e-06,5.866825200655836e-06,9.204384130283272e-06,6.57847283952795e-06,274,6.0,0.0,6,6
